task,feature_set,model,configuration,seed,rows,accuracy,balanced_accuracy,macro_f1,weighted_f1,mcc
cause_family,radio,extra_trees,cause_family__radio__extra_trees,1007,238,0.9033613445378151,0.8921568627450981,0.8921568627450981,0.9033613445378151,0.842156862745098
cause_family,radio,extra_trees,cause_family__radio__extra_trees,1008,238,0.9033613445378151,0.8986928104575164,0.8911177502726799,0.9042741296262423,0.843743844140921
cause_family,radio,extra_trees,cause_family__radio__extra_trees,1009,238,0.9117647058823529,0.8986928104575164,0.8906617339580881,0.9117361126744834,0.8586752691584287
cause_family,radio,extra_trees,cause_family__radio__extra_trees,1010,238,0.8487394957983193,0.8366013071895425,0.8305073128259278,0.8473869532251725,0.7557304335500892
cause_family,routing,extra_trees,cause_family__routing__extra_trees,1001,238,0.8487394957983193,0.6797385620915032,0.662111801242236,0.8104702750665483,0.7573603508491252
cause_family,routing,extra_trees,cause_family__routing__extra_trees,1002,238,0.8445378151260504,0.7222222222222222,0.7316817706767456,0.8308435952657058,0.7465798930582698
cause_family,routing,extra_trees,cause_family__routing__extra_trees,1003,238,0.8445378151260504,0.7352941176470589,0.7495012710315113,0.8291907098136239,0.7428041547531985
cause_family,routing,extra_trees,cause_family__routing__extra_trees,1004,238,0.8109243697478992,0.6437908496732027,0.6266129770293768,0.7823216410202773,0.6875119645413895
cause_family,routing,extra_trees,cause_family__routing__extra_trees,1005,238,0.8277310924369747,0.6503267973856208,0.6212338991761721,0.7851238567639219,0.7197348326579706
cause_family,routing,extra_trees,cause_family__routing__extra_trees,1006,238,0.8487394957983193,0.7124183006535948,0.7146853146853148,0.830969030969031,0.7512707691696909
cause_family,routing,extra_trees,cause_family__routing__extra_trees,1007,238,0.8319327731092437,0.6470588235294118,0.6091954022988505,0.7832512315270935,0.7295112968191324
cause_family,routing,extra_trees,cause_family__routing__extra_trees,1008,238,0.865546218487395,0.7320261437908497,0.7394415819502927,0.8457543371430878,0.7808625777154717
cause_family,routing,extra_trees,cause_family__routing__extra_trees,1009,238,0.865546218487395,0.7058823529411765,0.6996549344375431,0.8315291333924875,0.7869777947370798
cause_family,routing,extra_trees,cause_family__routing__extra_trees,1010,238,0.8529411764705882,0.7287581699346405,0.734115347018573,0.8399664851277755,0.7576796872173952
impairment_severity,all,extra_trees,impairment_severity__all__extra_trees,1001,136,0.9264705882352942,0.9264705882352942,0.9248452696728559,0.9248452696728559,0.9085339712881358
impairment_severity,all,extra_trees,impairment_severity__all__extra_trees,1002,136,0.9852941176470589,0.9852941176470589,0.9852813852813853,0.9852813852813853,0.980674975895561
impairment_severity,all,extra_trees,impairment_severity__all__extra_trees,1003,136,0.9705882352941176,0.9705882352941176,0.9705882352941176,0.9705882352941176,0.9607843137254902
impairment_severity,all,extra_trees,impairment_severity__all__extra_trees,1004,136,0.9779411764705882,0.9779411764705882,0.9778981581798484,0.9778981581798485,0.9712185556778801
impairment_severity,all,extra_trees,impairment_severity__all__extra_trees,1005,136,0.9852941176470589,0.9852941176470589,0.9852813852813853,0.9852813852813853,0.980674975895561
impairment_severity,all,extra_trees,impairment_severity__all__extra_trees,1006,136,1.0,1.0,1.0,1.0,1.0
impairment_severity,all,extra_trees,impairment_severity__all__extra_trees,1007,136,0.9852941176470589,0.9852941176470589,0.9852909366212416,0.9852909366212416,0.9805335357886892
impairment_severity,all,extra_trees,impairment_severity__all__extra_trees,1008,136,0.9779411764705882,0.9779411764705883,0.977926853592006,0.977926853592006,0.9709382617165802
impairment_severity,all,extra_trees,impairment_severity__all__extra_trees,1009,136,0.9926470588235294,0.9926470588235294,0.9926454683106207,0.992645468310621,0.9902674670676667
impairment_severity,all,extra_trees,impairment_severity__all__extra_trees,1010,136,1.0,1.0,1.0,1.0,1.0
impairment_severity,all,logistic,impairment_severity__all__logistic,1001,136,0.9117647058823529,0.911764705882353,0.9098143236074271,0.909814323607427,0.888783232781872
impairment_severity,all,logistic,impairment_severity__all__logistic,1002,136,0.9926470588235294,0.9926470588235294,0.9926454683106207,0.992645468310621,0.9902674670676667
impairment_severity,all,logistic,impairment_severity__all__logistic,1003,136,0.9779411764705882,0.9779411764705882,0.9778981581798484,0.9778981581798483,0.9712185556778801
impairment_severity,all,logistic,impairment_severity__all__logistic,1004,136,0.9852941176470589,0.9852941176470589,0.9852909366212417,0.9852909366212416,0.9805335357886892
impairment_severity,all,logistic,impairment_severity__all__logistic,1005,136,0.9558823529411765,0.9558823529411764,0.9558696205755028,0.955869620575503,0.9414479768597386
impairment_severity,all,logistic,impairment_severity__all__logistic,1006,136,0.9779411764705882,0.9779411764705883,0.977931488801054,0.977931488801054,0.970798205709834
impairment_severity,all,logistic,impairment_severity__all__logistic,1007,136,0.9779411764705882,0.9779411764705883,0.9779364049318624,0.9779364049318625,0.9706582102940495
impairment_severity,all,logistic,impairment_severity__all__logistic,1008,136,0.9852941176470589,0.9852941176470589,0.9852909366212417,0.9852909366212416,0.9805335357886892
impairment_severity,all,logistic,impairment_severity__all__logistic,1009,136,0.9705882352941176,0.9705882352941176,0.9705818732424831,0.9705818732424831,0.9609228650729154
impairment_severity,all,logistic,impairment_severity__all__logistic,1010,136,0.9852941176470589,0.9852941176470589,0.9853944562899787,0.9853944562899787,0.9806042481917515
impairment_severity,all,random_forest,impairment_severity__all__random_forest,1001,136,0.9191176470588235,0.9191176470588236,0.9169442593826338,0.9169442593826338,0.9000421174352071
impairment_severity,all,random_forest,impairment_severity__all__random_forest,1002,136,0.9779411764705882,0.9779411764705882,0.9778981581798484,0.9778981581798483,0.9712185556778801
impairment_severity,all,random_forest,impairment_severity__all__random_forest,1003,136,0.9852941176470589,0.9852941176470589,0.9852941176470589,0.9852941176470589,0.9803921568627451
impairment_severity,all,random_forest,impairment_severity__all__random_forest,1004,136,0.9632352941176471,0.9632352941176471,0.9630354424874973,0.9630354424874973,0.9526988878882227
impairment_severity,all,random_forest,impairment_severity__all__random_forest,1005,136,1.0,1.0,1.0,1.0,1.0
impairment_severity,all,random_forest,impairment_severity__all__random_forest,1006,136,1.0,1.0,1.0,1.0,1.0
impairment_severity,all,random_forest,impairment_severity__all__random_forest,1007,136,0.9779411764705882,0.9779411764705882,0.977926853592006,0.977926853592006,0.9709382617165802
impairment_severity,all,random_forest,impairment_severity__all__random_forest,1008,136,0.9852941176470589,0.9852941176470589,0.9852813852813853,0.9852813852813853,0.980674975895561
impairment_severity,all,random_forest,impairment_severity__all__random_forest,1009,136,0.9558823529411765,0.9558823529411765,0.9553006263117677,0.9553006263117676,0.9426726694049441
impairment_severity,all,random_forest,impairment_severity__all__random_forest,1010,136,1.0,1.0,1.0,1.0,1.0
impairment_severity,application_qos,extra_trees,impairment_severity__application_qos__extra_trees,1001,136,0.47794117647058826,0.4779411764705882,0.47004243549741864,0.47004243549741864,0.3052668976287452
impairment_severity,application_qos,extra_trees,impairment_severity__application_qos__extra_trees,1002,136,0.5808823529411765,0.5808823529411765,0.5701153729560086,0.5701153729560083,0.44507577235806944
impairment_severity,application_qos,extra_trees,impairment_severity__application_qos__extra_trees,1003,136,0.49264705882352944,0.49264705882352944,0.49276891982932847,0.4927689198293285,0.3247962274466209
impairment_severity,application_qos,extra_trees,impairment_severity__application_qos__extra_trees,1004,136,0.5220588235294118,0.5220588235294117,0.5256426202321725,0.5256426202321725,0.3633480352036319
impairment_severity,application_qos,extra_trees,impairment_severity__application_qos__extra_trees,1005,136,0.5661764705882353,0.5661764705882353,0.5657017747810587,0.5657017747810587,0.42165982672245317
impairment_severity,application_qos,extra_trees,impairment_severity__application_qos__extra_trees,1006,136,0.6911764705882353,0.6911764705882353,0.6843321075942611,0.6843321075942612,0.5901528324886562
impairment_severity,application_qos,extra_trees,impairment_severity__application_qos__extra_trees,1007,136,0.5073529411764706,0.5073529411764706,0.4811507936507936,0.48115079365079355,0.34760113960014466
impairment_severity,application_qos,extra_trees,impairment_severity__application_qos__extra_trees,1008,136,0.5514705882352942,0.5514705882352942,0.547508254861196,0.547508254861196,0.4027454390153384
impairment_severity,application_qos,extra_trees,impairment_severity__application_qos__extra_trees,1009,136,0.47058823529411764,0.47058823529411764,0.4680052790346908,0.46800527903469075,0.2949052830321697
impairment_severity,application_qos,extra_trees,impairment_severity__application_qos__extra_trees,1010,136,0.5147058823529411,0.5147058823529411,0.5195156382491765,0.5195156382491765,0.353272397282995
impairment_severity,mac,extra_trees,impairment_severity__mac__extra_trees,1001,136,0.7426470588235294,0.7426470588235294,0.7420826769129701,0.7420826769129701,0.6591953447140073
impairment_severity,mac,extra_trees,impairment_severity__mac__extra_trees,1002,136,0.7573529411764706,0.7573529411764706,0.7520744158404162,0.7520744158404162,0.678774266072447
impairment_severity,mac,extra_trees,impairment_severity__mac__extra_trees,1003,136,0.7867647058823529,0.7867647058823529,0.7881628217672738,0.7881628217672737,0.7170833426370659
impairment_severity,mac,extra_trees,impairment_severity__mac__extra_trees,1004,136,0.7426470588235294,0.7426470588235294,0.7423796510405718,0.7423796510405718,0.6571470397424246
impairment_severity,mac,extra_trees,impairment_severity__mac__extra_trees,1005,136,0.7426470588235294,0.7426470588235294,0.7403305203938115,0.7403305203938115,0.6634476385025889
impairment_severity,mac,extra_trees,impairment_severity__mac__extra_trees,1006,136,0.7720588235294118,0.7720588235294118,0.769817313407298,0.769817313407298,0.6967316724192401
impairment_severity,mac,extra_trees,impairment_severity__mac__extra_trees,1007,136,0.7279411764705882,0.7279411764705883,0.7306087317037998,0.7306087317037998,0.6380372901031505
impairment_severity,mac,extra_trees,impairment_severity__mac__extra_trees,1008,136,0.7867647058823529,0.7867647058823529,0.7840140630960339,0.7840140630960339,0.7179151055295616
impairment_severity,mac,extra_trees,impairment_severity__mac__extra_trees,1009,136,0.6691176470588235,0.6691176470588235,0.6715211508332145,0.6715211508332146,0.5621154167911699
impairment_severity,mac,extra_trees,impairment_severity__mac__extra_trees,1010,136,0.7647058823529411,0.7647058823529411,0.758458424748112,0.758458424748112,0.6890117553790542
impairment_severity,radio,extra_trees,impairment_severity__radio__extra_trees,1001,136,0.7132352941176471,0.713235294117647,0.7045096447669976,0.7045096447669977,0.620381114535837
impairment_severity,radio,extra_trees,impairment_severity__radio__extra_trees,1002,136,0.7352941176470589,0.7352941176470588,0.7320406096525499,0.73204060965255,0.64822810928477
impairment_severity,radio,extra_trees,impairment_severity__radio__extra_trees,1003,136,0.6176470588235294,0.6176470588235294,0.6162391593942854,0.6162391593942854,0.4916513540139954
impairment_severity,radio,extra_trees,impairment_severity__radio__extra_trees,1004,136,0.6323529411764706,0.6323529411764706,0.6283203139656168,0.6283203139656168,0.5102823516309928
impairment_severity,radio,extra_trees,impairment_severity__radio__extra_trees,1005,136,0.6985294117647058,0.6985294117647058,0.6966639314836658,0.6966639314836658,0.5995972883632483
impairment_severity,radio,extra_trees,impairment_severity__radio__extra_trees,1006,136,0.6617647058823529,0.661764705882353,0.6675378611998329,0.667537861199833,0.5495348402179921
impairment_severity,radio,extra_trees,impairment_severity__radio__extra_trees,1007,136,0.7352941176470589,0.7352941176470589,0.7367663043478261,0.7367663043478261,0.6489797872984739
impairment_severity,radio,extra_trees,impairment_severity__radio__extra_trees,1008,136,0.7279411764705882,0.7279411764705883,0.7275097241710033,0.7275097241710033,0.6399361458889156
impairment_severity,radio,extra_trees,impairment_severity__radio__extra_trees,1009,136,0.6029411764705882,0.6029411764705883,0.6034168981930176,0.6034168981930177,0.47474749051527404
impairment_severity,radio,extra_trees,impairment_severity__radio__extra_trees,1010,136,0.7426470588235294,0.7426470588235293,0.7429781302192238,0.7429781302192238,0.6577642799721835
impairment_severity,routing,extra_trees,impairment_severity__routing__extra_trees,1001,136,0.9338235294117647,0.9338235294117647,0.9326436275588817,0.9326436275588817,0.9171356800276984
impairment_severity,routing,extra_trees,impairment_severity__routing__extra_trees,1002,136,0.9779411764705882,0.9779411764705882,0.9778981581798484,0.9778981581798483,0.9712185556778801
impairment_severity,routing,extra_trees,impairment_severity__routing__extra_trees,1003,136,0.9852941176470589,0.9852941176470589,0.9852813852813853,0.9852813852813853,0.980674975895561
impairment_severity,routing,extra_trees,impairment_severity__routing__extra_trees,1004,136,0.9632352941176471,0.9632352941176471,0.9630354424874973,0.9630354424874973,0.9526988878882227
impairment_severity,routing,extra_trees,impairment_severity__routing__extra_trees,1005,136,1.0,1.0,1.0,1.0,1.0
impairment_severity,routing,extra_trees,impairment_severity__routing__extra_trees,1006,136,1.0,1.0,1.0,1.0,1.0
impairment_severity,routing,extra_trees,impairment_severity__routing__extra_trees,1007,136,1.0,1.0,1.0,1.0,1.0
impairment_severity,routing,extra_trees,impairment_severity__routing__extra_trees,1008,136,0.9926470588235294,0.9926470588235294,0.9926454683106207,0.992645468310621,0.9902674670676667
impairment_severity,routing,extra_trees,impairment_severity__routing__extra_trees,1009,136,1.0,1.0,1.0,1.0,1.0
impairment_severity,routing,extra_trees,impairment_severity__routing__extra_trees,1010,136,1.0,1.0,1.0,1.0,1.0
seven_class,all,extra_trees,seven_class__all__extra_trees,1001,238,0.9537815126050421,0.9537815126050421,0.9528518502762724,0.9528518502762724,0.9480526677024208
seven_class,all,extra_trees,seven_class__all__extra_trees,1002,238,0.9915966386554622,0.9915966386554622,0.9915893630179344,0.9915893630179344,0.9902776667047719
seven_class,all,extra_trees,seven_class__all__extra_trees,1003,238,0.9789915966386554,0.9789915966386555,0.9789906877741362,0.9789906877741363,0.975510288357526
seven_class,all,extra_trees,seven_class__all__extra_trees,1004,238,0.9789915966386554,0.9789915966386555,0.9789651970291943,0.9789651970291943,0.9757112794564669
seven_class,all,extra_trees,seven_class__all__extra_trees,1005,238,0.9957983193277311,0.9957983193277311,0.9957974104632118,0.9957974104632119,0.9951185353596873
seven_class,all,extra_trees,seven_class__all__extra_trees,1006,238,1.0,1.0,1.0,1.0,1.0
seven_class,all,extra_trees,seven_class__all__extra_trees,1007,238,0.9873949579831933,0.9873949579831933,0.9873922313896356,0.9873922313896356,0.9853550040440053
seven_class,all,extra_trees,seven_class__all__extra_trees,1008,238,0.9831932773109243,0.9831932773109244,0.9831841839443582,0.9831841839443581,0.9805133350545264
seven_class,all,extra_trees,seven_class__all__extra_trees,1009,238,0.9831932773109243,0.9831932773109243,0.9831914595818859,0.9831914595818859,0.9804325446012064
seven_class,all,extra_trees,seven_class__all__extra_trees,1010,238,1.0,1.0,1.0,1.0,1.0
seven_class,all,logistic,seven_class__all__logistic,1001,238,0.9327731092436975,0.9327731092436976,0.9314169724972177,0.9314169724972178,0.9243524258097818
seven_class,all,logistic,seven_class__all__logistic,1002,238,1.0,1.0,1.0,1.0,1.0
seven_class,all,logistic,seven_class__all__logistic,1003,238,0.9873949579831933,0.9873949579831933,0.9873867734811463,0.9873867734811462,0.9853956012466695
seven_class,all,logistic,seven_class__all__logistic,1004,238,0.9873949579831933,0.9873949579831933,0.9873922313896356,0.9873922313896357,0.9853550040440053
seven_class,all,logistic,seven_class__all__logistic,1005,238,0.9831932773109243,0.9831932773109244,0.9831896418528475,0.9831896418528476,0.9804325446012064
seven_class,all,logistic,seven_class__all__logistic,1006,238,1.0,1.0,1.0,1.0,1.0
seven_class,all,logistic,seven_class__all__logistic,1007,238,0.9915966386554622,0.9915966386554622,0.9915966386554622,0.9915966386554622,0.9901960784313726
seven_class,all,logistic,seven_class__all__logistic,1008,238,0.9915966386554622,0.9915966386554622,0.9915948209264237,0.9915948209264238,0.9902368700472185
seven_class,all,logistic,seven_class__all__logistic,1009,238,0.9495798319327731,0.9495798319327732,0.949104428820266,0.9491044288202661,0.9424584897790615
seven_class,all,logistic,seven_class__all__logistic,1010,238,0.9915966386554622,0.9915966386554622,0.9915948209264238,0.9915948209264238,0.9902368700472185
seven_class,all,random_forest,seven_class__all__random_forest,1001,238,0.957983193277311,0.957983193277311,0.9573080547825727,0.957308054782573,0.9525905936477194
seven_class,all,random_forest,seven_class__all__random_forest,1002,238,0.9873949579831933,0.9873949579831933,0.9873703761027705,0.9873703761027705,0.9854768107079287
seven_class,all,random_forest,seven_class__all__random_forest,1003,238,0.9831932773109243,0.9831932773109244,0.9831860016733966,0.9831860016733966,0.9804729373314574
seven_class,all,random_forest,seven_class__all__random_forest,1004,238,0.9621848739495799,0.9621848739495799,0.9619843350139973,0.9619843350139975,0.9566116355121571
seven_class,all,random_forest,seven_class__all__random_forest,1005,238,0.9957983193277311,0.9957983193277311,0.9957974104632118,0.9957974104632119,0.9951185353596873
seven_class,all,random_forest,seven_class__all__random_forest,1006,238,0.9957983193277311,0.9957983193277311,0.995797410463212,0.9957974104632119,0.9951185353596873
seven_class,all,random_forest,seven_class__all__random_forest,1007,238,0.9873949579831933,0.9873949579831933,0.9873867734811463,0.9873867734811463,0.9853956012466695
seven_class,all,random_forest,seven_class__all__random_forest,1008,238,0.9789915966386554,0.9789915966386555,0.9789005850242837,0.9789005850242838,0.9757313853999755
seven_class,all,random_forest,seven_class__all__random_forest,1009,238,0.9285714285714286,0.9285714285714286,0.9243203756916991,0.9243203756916991,0.9197978540393298
seven_class,all,random_forest,seven_class__all__random_forest,1010,238,0.9957983193277311,0.9957983193277311,0.995797410463212,0.9957974104632119,0.9951185353596873
seven_class,application_qos,extra_trees,seven_class__application_qos__extra_trees,1001,238,0.2815126050420168,0.2815126050420168,0.2628509094672509,0.2628509094672509,0.162940187625997
seven_class,application_qos,extra_trees,seven_class__application_qos__extra_trees,1002,238,0.29831932773109243,0.2983193277310924,0.279670041193765,0.27967004119376493,0.18238206550065023
seven_class,application_qos,extra_trees,seven_class__application_qos__extra_trees,1003,238,0.2815126050420168,0.2815126050420168,0.2808767201948604,0.2808767201948604,0.1619817076181992
seven_class,application_qos,extra_trees,seven_class__application_qos__extra_trees,1004,238,0.25210084033613445,0.2521008403361345,0.24843277840172254,0.24843277840172254,0.12760350612222807
seven_class,application_qos,extra_trees,seven_class__application_qos__extra_trees,1005,238,0.3487394957983193,0.34873949579831937,0.3437282947298283,0.34372829472982835,0.2406773989766215
seven_class,application_qos,extra_trees,seven_class__application_qos__extra_trees,1006,238,0.3739495798319328,0.3739495798319328,0.36650041733137934,0.36650041733137934,0.2704726973476299
seven_class,application_qos,extra_trees,seven_class__application_qos__extra_trees,1007,238,0.31092436974789917,0.3109243697478992,0.3014479914077802,0.30144799140778017,0.19658927487319616
seven_class,application_qos,extra_trees,seven_class__application_qos__extra_trees,1008,238,0.3235294117647059,0.3235294117647059,0.3047052373496159,0.30470523734961585,0.21196636475458885
seven_class,application_qos,extra_trees,seven_class__application_qos__extra_trees,1009,238,0.2689075630252101,0.2689075630252101,0.26494056705313274,0.2649405670531327,0.14733523015020997
seven_class,application_qos,extra_trees,seven_class__application_qos__extra_trees,1010,238,0.25630252100840334,0.2563025210084034,0.25866341993162967,0.25866341993162967,0.13268951921029726
seven_class,mac,extra_trees,seven_class__mac__extra_trees,1001,238,0.8781512605042017,0.8781512605042016,0.8770969556007654,0.8770969556007653,0.8587102087289771
seven_class,mac,extra_trees,seven_class__mac__extra_trees,1002,238,0.8613445378151261,0.8613445378151262,0.8586077527467806,0.8586077527467805,0.8390132870092913
seven_class,mac,extra_trees,seven_class__mac__extra_trees,1003,238,0.865546218487395,0.8655462184873949,0.8659804644149066,0.8659804644149066,0.843641310532958
seven_class,mac,extra_trees,seven_class__mac__extra_trees,1004,238,0.8487394957983193,0.8487394957983192,0.8483189386493174,0.8483189386493173,0.8238518753014081
seven_class,mac,extra_trees,seven_class__mac__extra_trees,1005,238,0.8403361344537815,0.8403361344537814,0.8382506382506383,0.8382506382506383,0.8165727841708686
seven_class,mac,extra_trees,seven_class__mac__extra_trees,1006,238,0.8865546218487395,0.8865546218487396,0.8878153856761235,0.8878153856761234,0.8677721791729899
seven_class,mac,extra_trees,seven_class__mac__extra_trees,1007,238,0.8487394957983193,0.8487394957983193,0.8499536665622733,0.8499536665622733,0.8237839567625209
seven_class,mac,extra_trees,seven_class__mac__extra_trees,1008,238,0.8739495798319328,0.8739495798319327,0.872376875089517,0.8723768750895169,0.8537152023644077
seven_class,mac,extra_trees,seven_class__mac__extra_trees,1009,238,0.8067226890756303,0.8067226890756303,0.8080899685651931,0.8080899685651931,0.7761741793348417
seven_class,mac,extra_trees,seven_class__mac__extra_trees,1010,238,0.8697478991596639,0.8697478991596638,0.8652408269034707,0.8652408269034707,0.8495453476898407
seven_class,radio,extra_trees,seven_class__radio__extra_trees,1001,238,0.6722689075630253,0.6722689075630253,0.6636910484161643,0.6636910484161644,0.6189871494829451
seven_class,radio,extra_trees,seven_class__radio__extra_trees,1002,238,0.6974789915966386,0.6974789915966387,0.6931651118349889,0.6931651118349889,0.6482884154956764
seven_class,radio,extra_trees,seven_class__radio__extra_trees,1003,238,0.6218487394957983,0.6218487394957982,0.6224961030513603,0.6224961030513603,0.5590423439545269
seven_class,radio,extra_trees,seven_class__radio__extra_trees,1004,238,0.6302521008403361,0.6302521008403362,0.6281615066124198,0.6281615066124198,0.5688383792538526
seven_class,radio,extra_trees,seven_class__radio__extra_trees,1005,238,0.6596638655462185,0.6596638655462185,0.6577078229085275,0.6577078229085275,0.6036876682464735
seven_class,radio,extra_trees,seven_class__radio__extra_trees,1006,238,0.6386554621848739,0.638655462184874,0.6403165536709448,0.6403165536709449,0.578836862519989
seven_class,radio,extra_trees,seven_class__radio__extra_trees,1007,238,0.6974789915966386,0.6974789915966387,0.698206226771861,0.6982062267718611,0.6481678199004606
seven_class,radio,extra_trees,seven_class__radio__extra_trees,1008,238,0.7100840336134454,0.7100840336134454,0.7076796684908165,0.7076796684908165,0.6634338622089955
seven_class,radio,extra_trees,seven_class__radio__extra_trees,1009,238,0.6554621848739496,0.6554621848739496,0.653938616631566,0.6539386166315658,0.5989404261422017
seven_class,radio,extra_trees,seven_class__radio__extra_trees,1010,238,0.6932773109243697,0.6932773109243698,0.6943955955321017,0.6943955955321017,0.6432042870665161
seven_class,routing,extra_trees,seven_class__routing__extra_trees,1001,238,0.5588235294117647,0.5588235294117647,0.554889639753151,0.554889639753151,0.48663906473108265
seven_class,routing,extra_trees,seven_class__routing__extra_trees,1002,238,0.6008403361344538,0.6008403361344536,0.6081579218903163,0.6081579218903163,0.5349973439001654
seven_class,routing,extra_trees,seven_class__routing__extra_trees,1003,238,0.6386554621848739,0.638655462184874,0.6131094087465633,0.6131094087465633,0.5900168578653405
seven_class,routing,extra_trees,seven_class__routing__extra_trees,1004,238,0.6302521008403361,0.6302521008403362,0.6269795151852257,0.6269795151852258,0.5703805716280944
seven_class,routing,extra_trees,seven_class__routing__extra_trees,1005,238,0.6680672268907563,0.6680672268907564,0.6550703524370132,0.6550703524370131,0.6141634913677362
seven_class,routing,extra_trees,seven_class__routing__extra_trees,1006,238,0.6092436974789915,0.6092436974789915,0.6080733287781362,0.6080733287781361,0.544588948703754
seven_class,routing,extra_trees,seven_class__routing__extra_trees,1007,238,0.6932773109243697,0.6932773109243698,0.6574961212555197,0.6574961212555198,0.6489830785461215
seven_class,routing,extra_trees,seven_class__routing__extra_trees,1008,238,0.6638655462184874,0.6638655462184874,0.6141558125464126,0.6141558125464127,0.6292690792637159
seven_class,routing,extra_trees,seven_class__routing__extra_trees,1009,238,0.6932773109243697,0.6932773109243698,0.6876039778795354,0.6876039778795353,0.6448721258612056
seven_class,routing,extra_trees,seven_class__routing__extra_trees,1010,238,0.6554621848739496,0.6554621848739496,0.649035155884471,0.649035155884471,0.6001567012870078
