task,feature_set,model,fold,run_id,seed,scenario,window_start_s,window_end_s,true_target,top_features,top_mean_abs_shap
binary_attack,mac,extra_trees,1,DIS_Flood_seed1006_600s,1006,DIS_Flood,300,310,attack,client_mac_rx_delta | root_mac_rx_delta | root_mac_ack_ratio | client_mac_ack_ratio | root_mac_tx_attempts_delta,0.33961503 | 0.062315899 | 0.054786274 | 0.025246512 | 0.020331284
binary_attack,mac,extra_trees,1,DIS_Flood_seed1006_600s,1006,DIS_Flood,310,320,attack,client_mac_rx_delta | client_mac_ack_ratio | root_mac_rx_delta | client_mac_tx_attempts_delta | client_mac_acked_delta,0.35112302 | 0.074609095 | 0.050160675 | 0.02334172 | 0.018434408
binary_attack,mac,extra_trees,1,DIS_Flood_seed1006_600s,1006,DIS_Flood,330,340,attack,client_mac_rx_delta | root_mac_rx_delta | client_mac_ack_ratio | root_mac_ack_ratio | client_mac_acked_delta,0.32752307 | 0.075866695 | 0.066155541 | 0.037306979 | 0.023014238
binary_attack,mac,extra_trees,1,DIS_Flood_seed1006_600s,1006,DIS_Flood,360,370,attack,client_mac_rx_delta | client_mac_ack_ratio | root_mac_rx_delta | root_mac_ack_ratio | client_mac_acked_delta,0.33632246 | 0.05672908 | 0.056557324 | 0.045126301 | 0.020219669
binary_attack,mac,extra_trees,1,DIS_Flood_seed1006_600s,1006,DIS_Flood,380,390,attack,client_mac_rx_delta | root_mac_ack_ratio | root_mac_rx_delta | client_mac_ack_ratio | root_mac_tx_attempts_delta,0.35236974 | 0.04822895 | 0.043703092 | 0.039287801 | 0.01897255
binary_attack,mac,extra_trees,1,DIS_Flood_seed1006_600s,1006,DIS_Flood,390,400,attack,client_mac_rx_delta | client_mac_ack_ratio | root_mac_rx_delta | root_mac_ack_ratio | client_mac_tx_attempts_delta,0.31206887 | 0.060057484 | 0.055126248 | 0.04813793 | 0.018603659
binary_attack,mac,extra_trees,1,DIS_Flood_seed1006_600s,1006,DIS_Flood,410,420,attack,client_mac_rx_delta | root_mac_rx_delta | client_mac_ack_ratio | root_mac_ack_ratio | client_mac_acked_delta,0.32734239 | 0.069970211 | 0.057155292 | 0.047165594 | 0.026288316
binary_attack,mac,extra_trees,1,DIS_Flood_seed1006_600s,1006,DIS_Flood,450,460,attack,client_mac_rx_delta | client_mac_ack_ratio | root_mac_ack_ratio | root_mac_tx_attempts_delta | client_mac_acked_delta,0.3499492 | 0.064769925 | 0.050723125 | 0.026095145 | 0.018220377
binary_attack,mac,extra_trees,1,DIS_Flood_seed1006_600s,1006,DIS_Flood,460,470,attack,client_mac_rx_delta | client_mac_ack_ratio | root_mac_rx_delta | root_mac_ack_ratio | client_mac_acked_delta,0.32147387 | 0.059646405 | 0.055706612 | 0.049501477 | 0.015889952
binary_attack,mac,extra_trees,1,DIS_Flood_seed1006_600s,1006,DIS_Flood,500,510,attack,client_mac_rx_delta | client_mac_ack_ratio | root_mac_ack_ratio | root_mac_rx_delta | root_mac_tx_attempts_delta,0.33581686 | 0.054655997 | 0.050122858 | 0.041376862 | 0.018653028
binary_attack,mac,extra_trees,1,DIS_Flood_seed1006_600s,1006,DIS_Flood,510,520,attack,client_mac_rx_delta | client_mac_ack_ratio | root_mac_ack_ratio | root_mac_rx_delta | client_mac_acked_delta,0.33367661 | 0.062999297 | 0.049810667 | 0.039925348 | 0.019568413
binary_attack,mac,extra_trees,1,RX60_seed1001_600s,1001,RX60,190,200,benign,client_mac_rx_delta | client_mac_ack_ratio | root_mac_rx_delta | root_mac_ack_ratio | client_mac_acked_delta,0.13126744 | 0.088991118 | 0.074734493 | 0.069547454 | 0.042007943
binary_attack,mac,extra_trees,1,RX60_seed1001_600s,1001,RX60,200,210,benign,client_mac_rx_delta | client_mac_ack_ratio | root_mac_rx_delta | root_mac_ack_ratio | client_mac_tx_attempts_delta,0.13769727 | 0.08954719 | 0.079665379 | 0.078328127 | 0.041379985
binary_attack,mac,extra_trees,1,RX60_seed1001_600s,1001,RX60,230,240,benign,client_mac_rx_delta | client_mac_ack_ratio | root_mac_rx_delta | root_mac_ack_ratio | client_mac_tx_attempts_delta,0.16374699 | 0.095490525 | 0.087093282 | 0.060549817 | 0.044295893
binary_attack,mac,extra_trees,1,RX60_seed1001_600s,1001,RX60,260,270,benign,client_mac_rx_delta | client_mac_ack_ratio | root_mac_rx_delta | root_mac_ack_ratio | client_mac_tx_attempts_delta,0.13354843 | 0.097447026 | 0.086332538 | 0.063438127 | 0.050044645
binary_attack,mac,extra_trees,1,RX60_seed1001_600s,1001,RX60,270,280,benign,client_mac_ack_ratio | client_mac_rx_delta | root_mac_rx_delta | root_mac_ack_ratio | client_mac_tx_attempts_delta,0.10683436 | 0.095630817 | 0.084636691 | 0.064729269 | 0.064194074
binary_attack,mac,extra_trees,1,RX60_seed1001_600s,1001,RX60,290,300,benign,client_mac_rx_delta | client_mac_ack_ratio | root_mac_rx_delta | root_mac_ack_ratio | client_mac_acked_delta,0.1481316 | 0.1035532 | 0.086460146 | 0.061135375 | 0.046968892
binary_attack,mac,extra_trees,1,RX60_seed1001_600s,1001,RX60,330,340,benign,client_mac_rx_delta | client_mac_ack_ratio | root_mac_rx_delta | client_mac_tx_attempts_delta | client_mac_acked_delta,0.16139352 | 0.098997175 | 0.0896208 | 0.04673224 | 0.046491807
binary_attack,mac,extra_trees,1,RX60_seed1001_600s,1001,RX60,390,400,benign,client_mac_rx_delta | client_mac_ack_ratio | root_mac_rx_delta | root_mac_ack_ratio | client_mac_acked_delta,0.14528199 | 0.080381322 | 0.080033587 | 0.075445096 | 0.044643485
binary_attack,mac,extra_trees,1,RX60_seed1001_600s,1001,RX60,410,420,benign,client_mac_ack_ratio | client_mac_rx_delta | root_mac_ack_ratio | root_mac_rx_delta | client_mac_acked_delta,0.098287179 | 0.09416478 | 0.081329228 | 0.072134898 | 0.04507149
binary_attack,mac,extra_trees,1,RX60_seed1001_600s,1001,RX60,430,440,benign,client_mac_ack_ratio | root_mac_ack_ratio | client_mac_rx_delta | root_mac_rx_delta | client_mac_acked_delta,0.1137573 | 0.09144087 | 0.080922382 | 0.077124245 | 0.04771372
binary_attack,mac,extra_trees,1,RX60_seed1001_600s,1001,RX60,440,450,benign,client_mac_rx_delta | client_mac_ack_ratio | root_mac_rx_delta | client_mac_tx_attempts_delta | client_mac_acked_delta,0.1663578 | 0.11371779 | 0.092021192 | 0.057049131 | 0.050101544
binary_attack,mac,extra_trees,1,RX60_seed1001_600s,1001,RX60,470,480,benign,client_mac_rx_delta | client_mac_ack_ratio | root_mac_ack_ratio | root_mac_rx_delta | client_mac_acked_delta,0.11219283 | 0.091807584 | 0.076712372 | 0.072631636 | 0.044434712
binary_attack,mac,extra_trees,1,RX60_seed1001_600s,1001,RX60,490,500,benign,client_mac_rx_delta | client_mac_ack_ratio | root_mac_rx_delta | root_mac_ack_ratio | client_mac_acked_delta,0.14441733 | 0.087501669 | 0.082715235 | 0.073882284 | 0.042792919
binary_attack,mac,extra_trees,1,RX60_seed1001_600s,1001,RX60,510,520,benign,client_mac_rx_delta | client_mac_ack_ratio | root_mac_rx_delta | root_mac_ack_ratio | client_mac_acked_delta,0.13859108 | 0.08954076 | 0.081299291 | 0.075598754 | 0.043934213
binary_attack,mac,extra_trees,1,RX60_seed1001_600s,1001,RX60,520,530,benign,client_mac_rx_delta | client_mac_ack_ratio | root_mac_rx_delta | client_mac_tx_attempts_delta | client_mac_acked_delta,0.15349376 | 0.11730901 | 0.072417024 | 0.051174644 | 0.048614122
binary_attack,mac,extra_trees,1,RX60_seed1006_600s,1006,RX60,190,200,benign,client_mac_rx_delta | client_mac_ack_ratio | root_mac_rx_delta | root_mac_ack_ratio | client_mac_acked_delta,0.14274824 | 0.082613593 | 0.079006057 | 0.078184288 | 0.041460159
binary_attack,mac,extra_trees,1,RX60_seed1006_600s,1006,RX60,200,210,benign,client_mac_rx_delta | client_mac_ack_ratio | root_mac_ack_ratio | root_mac_rx_delta | client_mac_acked_delta,0.13828032 | 0.095263121 | 0.072584934 | 0.068529477 | 0.047127018
binary_attack,mac,extra_trees,1,RX60_seed1006_600s,1006,RX60,220,230,benign,client_mac_rx_delta | client_mac_ack_ratio | root_mac_rx_delta | root_mac_ack_ratio | client_mac_acked_delta,0.14690142 | 0.087595233 | 0.080491782 | 0.078185811 | 0.039675384
binary_attack,mac,extra_trees,1,RX60_seed1006_600s,1006,RX60,240,250,benign,client_mac_rx_delta | client_mac_ack_ratio | root_mac_ack_ratio | root_mac_rx_delta | client_mac_acked_delta,0.13520597 | 0.095557077 | 0.070609008 | 0.061771283 | 0.04676036
binary_attack,mac,extra_trees,1,RX60_seed1006_600s,1006,RX60,270,280,benign,client_mac_ack_ratio | root_mac_ack_ratio | client_mac_tx_attempts_delta | root_mac_rx_delta | client_mac_acked_delta,0.12941902 | 0.084847364 | 0.070875407 | 0.063834155 | 0.052836491
binary_attack,mac,extra_trees,1,RX60_seed1006_600s,1006,RX60,300,310,benign,client_mac_rx_delta | client_mac_ack_ratio | root_mac_rx_delta | root_mac_ack_ratio | client_mac_acked_delta,0.12864179 | 0.086013451 | 0.075541017 | 0.073854824 | 0.04294024
binary_attack,mac,extra_trees,1,RX60_seed1006_600s,1006,RX60,320,330,benign,client_mac_rx_delta | client_mac_ack_ratio | root_mac_rx_delta | client_mac_acked_delta | client_mac_tx_attempts_delta,0.17596309 | 0.094416352 | 0.091110994 | 0.049951198 | 0.049394171
binary_attack,mac,extra_trees,1,RX60_seed1006_600s,1006,RX60,330,340,benign,client_mac_rx_delta | client_mac_ack_ratio | root_mac_rx_delta | root_mac_ack_ratio | client_mac_acked_delta,0.13091113 | 0.093266991 | 0.080210847 | 0.075319414 | 0.048002475
binary_attack,mac,extra_trees,1,RX60_seed1006_600s,1006,RX60,360,370,benign,client_mac_rx_delta | client_mac_ack_ratio | root_mac_rx_delta | root_mac_ack_ratio | client_mac_acked_delta,0.14267784 | 0.091831528 | 0.083676507 | 0.068462014 | 0.044905959
binary_attack,mac,extra_trees,1,RX60_seed1006_600s,1006,RX60,380,390,benign,client_mac_rx_delta | root_mac_rx_delta | root_mac_ack_ratio | client_mac_ack_ratio | client_mac_acked_delta,0.14399889 | 0.08810806 | 0.075589096 | 0.06791362 | 0.049029318
binary_attack,mac,extra_trees,1,RX60_seed1006_600s,1006,RX60,410,420,benign,client_mac_rx_delta | client_mac_ack_ratio | root_mac_rx_delta | root_mac_ack_ratio | client_mac_acked_delta,0.14498655 | 0.082839398 | 0.082022625 | 0.074902012 | 0.044411042
binary_attack,mac,extra_trees,1,RX60_seed1006_600s,1006,RX60,440,450,benign,client_mac_rx_delta | client_mac_ack_ratio | root_mac_rx_delta | root_mac_ack_ratio | client_mac_tx_attempts_delta,0.11898456 | 0.085946916 | 0.084142625 | 0.058460144 | 0.058047813
binary_attack,mac,extra_trees,1,RX60_seed1006_600s,1006,RX60,450,460,benign,client_mac_rx_delta | client_mac_ack_ratio | root_mac_rx_delta | client_mac_tx_attempts_delta | client_mac_acked_delta,0.16336836 | 0.096133841 | 0.094889581 | 0.054173854 | 0.042497342
binary_attack,mac,extra_trees,1,RX60_seed1006_600s,1006,RX60,460,470,benign,client_mac_rx_delta | client_mac_ack_ratio | root_mac_rx_delta | client_mac_acked_delta | client_mac_tx_attempts_delta,0.16943407 | 0.092517949 | 0.089182596 | 0.047093998 | 0.045568524
binary_attack,mac,extra_trees,1,RX60_seed1006_600s,1006,RX60,470,480,benign,client_mac_rx_delta | client_mac_ack_ratio | root_mac_rx_delta | root_mac_ack_ratio | client_mac_acked_delta,0.11973481 | 0.10615649 | 0.082222179 | 0.071057685 | 0.051602913
binary_attack,mac,extra_trees,1,RX60_seed1006_600s,1006,RX60,500,510,benign,client_mac_rx_delta | client_mac_ack_ratio | root_mac_rx_delta | root_mac_ack_ratio | client_mac_acked_delta,0.137847 | 0.081786309 | 0.080611702 | 0.077442459 | 0.044191546
binary_attack,mac,extra_trees,1,RX75_seed1001_600s,1001,RX75,190,200,benign,client_mac_rx_delta | root_mac_rx_delta | root_mac_ack_ratio | client_mac_ack_ratio | client_mac_acked_delta,0.1728007 | 0.08740788 | 0.071130016 | 0.069126686 | 0.042008094
binary_attack,mac,extra_trees,1,RX75_seed1001_600s,1001,RX75,200,210,benign,client_mac_rx_delta | root_mac_rx_delta | root_mac_ack_ratio | client_mac_ack_ratio | client_mac_acked_delta,0.19159104 | 0.091564575 | 0.058893092 | 0.056226861 | 0.046120735
binary_attack,mac,extra_trees,1,RX75_seed1001_600s,1001,RX75,230,240,benign,client_mac_rx_delta | root_mac_rx_delta | client_mac_ack_ratio | root_mac_ack_ratio | client_mac_acked_delta,0.15219281 | 0.08338647 | 0.081240037 | 0.070943062 | 0.042788629
binary_attack,mac,extra_trees,1,RX75_seed1001_600s,1001,RX75,240,250,benign,client_mac_rx_delta | root_mac_rx_delta | client_mac_acked_delta | root_mac_ack_ratio | client_mac_tx_attempts_delta,0.22962485 | 0.092636379 | 0.050174534 | 0.048909825 | 0.028337218
binary_attack,mac,extra_trees,1,RX75_seed1001_600s,1001,RX75,260,270,benign,client_mac_rx_delta | client_mac_ack_ratio | root_mac_rx_delta | root_mac_ack_ratio | client_mac_tx_attempts_delta,0.1550091 | 0.09304156 | 0.085791728 | 0.058902105 | 0.044784613
binary_attack,mac,extra_trees,1,RX75_seed1001_600s,1001,RX75,300,310,benign,client_mac_rx_delta | client_mac_ack_ratio | root_mac_rx_delta | root_mac_ack_ratio | client_mac_acked_delta,0.15442747 | 0.087181637 | 0.08270635 | 0.06855204 | 0.040654343
binary_attack,mac,extra_trees,1,RX75_seed1001_600s,1001,RX75,320,330,benign,client_mac_rx_delta | root_mac_rx_delta | root_mac_ack_ratio | client_mac_ack_ratio | client_mac_acked_delta,0.17211286 | 0.086231923 | 0.075494348 | 0.069982251 | 0.041196611
binary_attack,mac,extra_trees,1,RX75_seed1001_600s,1001,RX75,380,390,benign,client_mac_rx_delta | root_mac_rx_delta | client_mac_ack_ratio | root_mac_ack_ratio | client_mac_acked_delta,0.18267346 | 0.090279678 | 0.086396757 | 0.059487608 | 0.038916244
binary_attack,mac,extra_trees,1,RX75_seed1001_600s,1001,RX75,410,420,benign,client_mac_rx_delta | root_mac_rx_delta | root_mac_ack_ratio | client_mac_ack_ratio | client_mac_acked_delta,0.1571706 | 0.083488615 | 0.075365695 | 0.070267812 | 0.043229261
binary_attack,mac,extra_trees,1,RX75_seed1001_600s,1001,RX75,420,430,benign,client_mac_rx_delta | root_mac_rx_delta | root_mac_ack_ratio | client_mac_acked_delta | client_mac_ack_ratio,0.18398165 | 0.089790326 | 0.076734303 | 0.046978295 | 0.03574005
binary_attack,mac,extra_trees,1,RX75_seed1001_600s,1001,RX75,490,500,benign,client_mac_rx_delta | root_mac_rx_delta | root_mac_ack_ratio | client_mac_ack_ratio | client_mac_acked_delta,0.17147725 | 0.0854101 | 0.078566862 | 0.054081251 | 0.043618654
binary_attack,mac,extra_trees,1,RX75_seed1006_600s,1006,RX75,260,270,benign,client_mac_rx_delta | root_mac_rx_delta | root_mac_ack_ratio | client_mac_acked_delta | client_mac_tx_attempts_delta,0.18250588 | 0.090000149 | 0.073716579 | 0.047919223 | 0.036739165
binary_attack,mac,extra_trees,1,RX75_seed1006_600s,1006,RX75,270,280,benign,client_mac_rx_delta | root_mac_rx_delta | root_mac_ack_ratio | client_mac_acked_delta | root_mac_tx_attempts_delta,0.20876383 | 0.091772479 | 0.083631005 | 0.043586409 | 0.032039158
binary_attack,mac,extra_trees,1,RX75_seed1006_600s,1006,RX75,280,290,benign,client_mac_rx_delta | client_mac_ack_ratio | root_mac_rx_delta | client_mac_tx_attempts_delta | client_mac_acked_delta,0.1751017 | 0.10492299 | 0.085567575 | 0.048601058 | 0.046529028
binary_attack,mac,extra_trees,1,RX75_seed1006_600s,1006,RX75,310,320,benign,client_mac_rx_delta | root_mac_rx_delta | client_mac_ack_ratio | root_mac_ack_ratio | client_mac_acked_delta,0.18272657 | 0.090510202 | 0.072384406 | 0.0714641 | 0.042583303
binary_attack,mac,extra_trees,1,RX75_seed1006_600s,1006,RX75,320,330,benign,client_mac_rx_delta | root_mac_rx_delta | client_mac_ack_ratio | client_mac_acked_delta | client_mac_tx_attempts_delta,0.25234551 | 0.10164837 | 0.079025343 | 0.04655239 | 0.043084585
binary_attack,mac,extra_trees,1,RX75_seed1006_600s,1006,RX75,340,350,benign,client_mac_rx_delta | root_mac_rx_delta | root_mac_ack_ratio | client_mac_ack_ratio | client_mac_acked_delta,0.1548458 | 0.085561635 | 0.077608583 | 0.076910446 | 0.043973698
binary_attack,mac,extra_trees,1,RX75_seed1006_600s,1006,RX75,380,390,benign,client_mac_rx_delta | root_mac_rx_delta | root_mac_ack_ratio | client_mac_acked_delta | root_mac_tx_attempts_delta,0.20476923 | 0.093601352 | 0.086739613 | 0.047778951 | 0.039679532
binary_attack,mac,extra_trees,1,RX75_seed1006_600s,1006,RX75,390,400,benign,client_mac_rx_delta | client_mac_ack_ratio | root_mac_rx_delta | client_mac_tx_attempts_delta | client_mac_acked_delta,0.17121566 | 0.093685196 | 0.088317397 | 0.045224826 | 0.045142179
binary_attack,mac,extra_trees,1,RX75_seed1006_600s,1006,RX75,420,430,benign,client_mac_rx_delta | client_mac_ack_ratio | root_mac_rx_delta | root_mac_ack_ratio | client_mac_acked_delta,0.16167376 | 0.084749608 | 0.08053514 | 0.065779168 | 0.043117637
binary_attack,mac,extra_trees,1,RX75_seed1006_600s,1006,RX75,460,470,benign,client_mac_rx_delta | client_mac_ack_ratio | root_mac_ack_ratio | root_mac_rx_delta | client_mac_acked_delta,0.16068643 | 0.075686044 | 0.069353038 | 0.067271992 | 0.046013199
binary_attack,mac,extra_trees,1,RX75_seed1006_600s,1006,RX75,490,500,benign,client_mac_rx_delta | client_mac_ack_ratio | root_mac_rx_delta | client_mac_tx_attempts_delta | client_mac_acked_delta,0.18913132 | 0.11442368 | 0.094551929 | 0.051155057 | 0.04762541
binary_attack,mac,extra_trees,1,RX75_seed1006_600s,1006,RX75,500,510,benign,client_mac_rx_delta | root_mac_rx_delta | client_mac_ack_ratio | root_mac_ack_ratio | client_mac_acked_delta,0.19889578 | 0.088229037 | 0.053199907 | 0.052373669 | 0.048693911
binary_attack,mac,extra_trees,1,RX75_seed1006_600s,1006,RX75,520,530,benign,client_mac_rx_delta | client_mac_ack_ratio | root_mac_rx_delta | root_mac_ack_ratio | client_mac_acked_delta,0.14962668 | 0.085898005 | 0.081847672 | 0.072973035 | 0.040002625
binary_attack,mac,extra_trees,1,RX90_seed1001_600s,1001,RX90,290,300,benign,client_mac_rx_delta | root_mac_rx_delta | root_mac_ack_ratio | client_mac_ack_ratio | client_mac_acked_delta,0.20462919 | 0.092373869 | 0.057739939 | 0.04960234 | 0.046297151
binary_attack,mac,extra_trees,1,RX90_seed1001_600s,1001,RX90,300,310,benign,client_mac_rx_delta | root_mac_rx_delta | client_mac_ack_ratio | root_mac_ack_ratio | client_mac_acked_delta,0.15157794 | 0.082746339 | 0.082591865 | 0.061647171 | 0.047598588
binary_attack,mac,extra_trees,1,RX90_seed1001_600s,1001,RX90,350,360,benign,client_mac_rx_delta | root_mac_rx_delta | client_mac_ack_ratio | client_mac_acked_delta | client_mac_tx_attempts_delta,0.21640711 | 0.095162924 | 0.059018025 | 0.048654265 | 0.038741829
binary_attack,mac,extra_trees,1,RX90_seed1001_600s,1001,RX90,370,380,benign,client_mac_rx_delta | root_mac_rx_delta | client_mac_acked_delta | client_mac_ack_ratio | root_mac_ack_ratio,0.3764539 | 0.11997493 | 0.050058455 | 0.040335447 | 0.031252788
binary_attack,mac,extra_trees,1,RX90_seed1001_600s,1001,RX90,390,400,benign,client_mac_rx_delta | root_mac_rx_delta | client_mac_ack_ratio | client_mac_acked_delta | client_mac_tx_attempts_delta,0.22966046 | 0.098952549 | 0.060179622 | 0.050620676 | 0.041813818
binary_attack,mac,extra_trees,1,RX90_seed1001_600s,1001,RX90,400,410,benign,client_mac_rx_delta | root_mac_rx_delta | client_mac_acked_delta | client_mac_ack_ratio | client_mac_tx_attempts_delta,0.22191258 | 0.094009293 | 0.054193457 | 0.05314075 | 0.049768161
binary_attack,mac,extra_trees,1,RX90_seed1001_600s,1001,RX90,430,440,benign,client_mac_rx_delta | client_mac_ack_ratio | root_mac_ack_ratio | client_mac_acked_delta | root_mac_tx_attempts_delta,0.13667026 | 0.108806 | 0.083123218 | 0.046734081 | 0.046455717
binary_attack,mac,extra_trees,1,RX90_seed1001_600s,1001,RX90,460,470,benign,client_mac_rx_delta | client_mac_ack_ratio | root_mac_rx_delta | client_mac_acked_delta | client_mac_tx_attempts_delta,0.20247301 | 0.11155791 | 0.082716977 | 0.038661398 | 0.028442439
binary_attack,mac,extra_trees,1,RX90_seed1001_600s,1001,RX90,480,490,benign,client_mac_rx_delta | root_mac_rx_delta | client_mac_acked_delta | root_mac_ack_ratio | client_mac_ack_ratio,0.30650654 | 0.10456263 | 0.049562718 | 0.029745829 | 0.022878075
binary_attack,mac,extra_trees,1,RX90_seed1001_600s,1001,RX90,500,510,benign,client_mac_rx_delta | root_mac_rx_delta | client_mac_ack_ratio | client_mac_acked_delta | root_mac_ack_ratio,0.20321368 | 0.095314994 | 0.069683562 | 0.046129997 | 0.041251681
binary_attack,mac,extra_trees,1,RX90_seed1001_600s,1001,RX90,520,530,benign,client_mac_rx_delta | root_mac_rx_delta | client_mac_acked_delta | root_mac_ack_ratio | client_mac_tx_attempts_delta,0.24888317 | 0.095701551 | 0.049021955 | 0.035062787 | 0.022225343
binary_attack,mac,extra_trees,1,RX90_seed1006_600s,1006,RX90,220,230,benign,client_mac_rx_delta | client_mac_ack_ratio | root_mac_rx_delta | client_mac_tx_attempts_delta | client_mac_acked_delta,0.15214931 | 0.10563672 | 0.070503602 | 0.051576041 | 0.049597361
binary_attack,mac,extra_trees,1,RX90_seed1006_600s,1006,RX90,230,240,benign,client_mac_rx_delta | root_mac_rx_delta | root_mac_ack_ratio | client_mac_acked_delta | client_mac_ack_ratio,0.22789363 | 0.097055923 | 0.05520783 | 0.04632724 | 0.041090508
binary_attack,mac,extra_trees,1,RX90_seed1006_600s,1006,RX90,250,260,benign,client_mac_rx_delta | root_mac_rx_delta | root_mac_ack_ratio | client_mac_ack_ratio | client_mac_acked_delta,0.17472534 | 0.08430719 | 0.071842541 | 0.058188715 | 0.046390432
binary_attack,mac,extra_trees,1,RX90_seed1006_600s,1006,RX90,280,290,benign,client_mac_rx_delta | root_mac_rx_delta | root_mac_ack_ratio | client_mac_acked_delta | client_mac_ack_ratio,0.22628466 | 0.097529897 | 0.048212005 | 0.04727292 | 0.031920617
binary_attack,mac,extra_trees,1,RX90_seed1006_600s,1006,RX90,290,300,benign,client_mac_rx_delta | root_mac_rx_delta | client_mac_ack_ratio | client_mac_acked_delta | root_mac_tx_attempts_delta,0.34041642 | 0.1095164 | 0.059168145 | 0.050887935 | 0.014392581
binary_attack,mac,extra_trees,1,RX90_seed1006_600s,1006,RX90,310,320,benign,client_mac_rx_delta | root_mac_rx_delta | root_mac_ack_ratio | client_mac_ack_ratio | client_mac_acked_delta,0.19159104 | 0.091564575 | 0.058893092 | 0.056226861 | 0.046120735
binary_attack,mac,extra_trees,1,RX90_seed1006_600s,1006,RX90,370,380,benign,client_mac_rx_delta | root_mac_rx_delta | client_mac_acked_delta | root_mac_ack_ratio | client_mac_tx_attempts_delta,0.30824559 | 0.10248937 | 0.050690369 | 0.024113034 | 0.022400668
binary_attack,mac,extra_trees,1,RX90_seed1006_600s,1006,RX90,420,430,benign,client_mac_rx_delta | root_mac_rx_delta | root_mac_ack_ratio | client_mac_acked_delta | client_mac_tx_attempts_delta,0.16077967 | 0.086663788 | 0.07376862 | 0.05232198 | 0.044903484
binary_attack,mac,extra_trees,1,RX90_seed1006_600s,1006,RX90,440,450,benign,client_mac_rx_delta | root_mac_rx_delta | client_mac_acked_delta | client_mac_ack_ratio | client_mac_tx_attempts_delta,0.239096 | 0.092021234 | 0.052287668 | 0.036299801 | 0.035752973
binary_attack,mac,extra_trees,1,RX90_seed1006_600s,1006,RX90,450,460,benign,client_mac_rx_delta | root_mac_rx_delta | client_mac_ack_ratio | client_mac_acked_delta | client_mac_tx_attempts_delta,0.2699369 | 0.10975072 | 0.072012076 | 0.049123755 | 0.03441395
binary_attack,mac,extra_trees,1,RX90_seed1006_600s,1006,RX90,470,480,benign,client_mac_rx_delta | root_mac_rx_delta | client_mac_ack_ratio | client_mac_acked_delta | root_mac_ack_ratio,0.20757227 | 0.095028434 | 0.050194493 | 0.048219682 | 0.045473259
binary_attack,mac,extra_trees,1,RX90_seed1006_600s,1006,RX90,490,500,benign,client_mac_rx_delta | root_mac_rx_delta | client_mac_acked_delta | client_mac_tx_attempts_delta | root_mac_ack_ratio,0.32015333 | 0.10426464 | 0.05371046 | 0.030699729 | 0.030521958
binary_attack,mac,extra_trees,1,RX90_seed1006_600s,1006,RX90,510,520,benign,client_mac_rx_delta | root_mac_rx_delta | client_mac_ack_ratio | client_mac_acked_delta | client_mac_tx_attempts_delta,0.22684015 | 0.096105708 | 0.066249659 | 0.04853907 | 0.038899166
binary_attack,mac,extra_trees,1,UDP_Flood_seed1001_600s,1001,UDP_Flood,190,200,attack,root_mac_rx_delta | client_mac_acked_delta | client_mac_rx_delta | client_mac_tx_attempts_delta | client_mac_ack_ratio,0.31876536 | 0.18174624 | 0.11805842 | 0.083605239 | 0.033684278
binary_attack,mac,extra_trees,1,UDP_Flood_seed1001_600s,1001,UDP_Flood,220,230,attack,root_mac_rx_delta | client_mac_acked_delta | client_mac_rx_delta | client_mac_tx_attempts_delta | client_mac_ack_ratio,0.3140107 | 0.18067422 | 0.11334326 | 0.082676221 | 0.053830328
binary_attack,mac,extra_trees,1,UDP_Flood_seed1001_600s,1001,UDP_Flood,240,250,attack,root_mac_rx_delta | client_mac_acked_delta | client_mac_rx_delta | client_mac_tx_attempts_delta | client_mac_ack_ratio,0.2923304 | 0.16165504 | 0.11431201 | 0.069078445 | 0.049518207
binary_attack,mac,extra_trees,1,UDP_Flood_seed1001_600s,1001,UDP_Flood,260,270,attack,root_mac_rx_delta | client_mac_acked_delta | client_mac_rx_delta | client_mac_tx_attempts_delta | client_mac_ack_ratio,0.31300244 | 0.17746451 | 0.11965966 | 0.075137713 | 0.053777317
binary_attack,mac,extra_trees,1,UDP_Flood_seed1001_600s,1001,UDP_Flood,270,280,attack,root_mac_rx_delta | client_mac_acked_delta | client_mac_rx_delta | client_mac_tx_attempts_delta | client_mac_ack_ratio,0.32971764 | 0.18286098 | 0.10374111 | 0.084803349 | 0.058515201
binary_attack,mac,extra_trees,1,UDP_Flood_seed1001_600s,1001,UDP_Flood,300,310,attack,root_mac_rx_delta | client_mac_acked_delta | client_mac_rx_delta | client_mac_tx_attempts_delta | client_mac_ack_ratio,0.29817313 | 0.17021442 | 0.12939098 | 0.073588471 | 0.048949544
binary_attack,mac,extra_trees,1,UDP_Flood_seed1001_600s,1001,UDP_Flood,310,320,attack,root_mac_rx_delta | client_mac_acked_delta | client_mac_rx_delta | client_mac_tx_attempts_delta | client_mac_ack_ratio,0.29444161 | 0.1734757 | 0.1286957 | 0.07008248 | 0.051301022
binary_attack,mac,extra_trees,1,UDP_Flood_seed1001_600s,1001,UDP_Flood,330,340,attack,root_mac_rx_delta | client_mac_acked_delta | client_mac_rx_delta | client_mac_tx_attempts_delta | client_mac_ack_ratio,0.29717153 | 0.17057075 | 0.13055077 | 0.072510746 | 0.049015665
